"BANKID","ADDRESS","CBSA","CBSA_DIV","CBSA_DIV_FLG","CBSA_DIV_NO","CBSA_METRO","CBSA_METRO_FLG","CBSA_METRO_NAME","CBSA_MICRO_FLG","CBSA_NO","CERT","CITY","COUNTY","ESTYMD","FI_UNINUM","MAINOFF","NAME","OFFNAME","OFFNUM","RUNDATE","SERVTYPE","STALP","STCNTY","STNAME","UNINUM","ZIP","AUTO_UNIQUE_ID_2021-06-10_Cristinakim30_SDIC_Banks_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"10265","16796 Bernardo Center Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","2270","San Diego","San Diego","5/1/1981","1506","0","Zions Bancorporation, N.A.","Rancho Bernardo Branch","383","6/10/2021","11","CA","6073","California","16406","92128",127,"USCGeocoder",171.8768,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",33.0187031,-117.0758792,"Exact","","","","","","","","","","","","","",""
"10266","3737 Fifth Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","2270","San Diego","San Diego","7/10/1974","1506","0","Zions Bancorporation, N.A.","Hillcrest Branch","370","6/10/2021","11","CA","6073","California","15012","92103",128,"USCGeocoder",46.8875,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2332.54282406974","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7454734948435,-117.160316527178,"Exact","","","","","","","","","","","","","",""
"10267","978 San Marcos Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","2270","San Marcos","San Diego","1/16/1984","1506","0","Zions Bancorporation, N.A.","San Marcos Branch","381","6/10/2021","11","CA","6073","California","17285","92078",129,"USCGeocoder",171.8661,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4350.21115957969","LinearInterpolationAddressRange","StreetSegment","97.9289940828402","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1354020001872,-117.185981137838,"Relaxed","","","","","","","","","","","","","",""
"10268","29124 Valley Center Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","2270","Valley Center","San Diego","9/22/1969","1506","0","Zions Bancorporation, N.A.","Valley Center Branch","384","6/10/2021","11","CA","6073","California","189695","92082",130,"USCGeocoder",171.9305,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2315284,-117.0256084,"Exact","","","","","","","","","","","","","",""
"10269","140 Civic Center Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","2270","Vista","San Diego","7/23/1990","1506","0","Zions Bancorporation, N.A.","Vista Branch","371","6/10/2021","11","CA","6073","California","251811","92084",131,"USCGeocoder",62.45,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2042317,-117.2361111,"Exact","","","","","","","","","","","","","",""
"12664","1414 Main Street","El Centro, CA"," ","0","0","20940","1","El Centro, CA","0","20940","3510","El Centro","Imperial","3/26/1925","2238","0","Bank Of America, National Association","El Centro Branch","199","6/10/2021","11","CA","6025","California","197657","92243",132,"USCGeocoder",46.8953,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","95.8579881656805","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7933255,-115.5681001,"Relaxed","","","","","","","","","","","","","",""
"13154","4420 Bonita Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Bonita","San Diego","4/28/1976","2238","0","Bank Of America, National Association","Bonita Branch","1163","6/10/2021","11","CA","6073","California","198607","91902",133,"USCGeocoder",46.8559,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","10315.3248697743","LinearInterpolationAddressRange","StreetSegment","98.9940828402367","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6604967922518,-117.033575564029,"Relaxed","","","","","","","","","","","","","",""
"13155","3428 Via Mercato","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Carlsbad","San Diego","3/9/2015","2238","0","Bank Of America, National Association","La Costa Town Square Branch","9765","6/10/2021","11","CA","6073","California","567283","92009",134,"USCGeocoder",109.4074,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.0825242,-117.2346966,"Exact","","","","","","","","","","","","","",""
"13156","2550 El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Carlsbad","San Diego","6/11/1971","2238","0","Bank Of America, National Association","Carlsbad Main Branch","1060","6/10/2021","11","CA","6073","California","198504","92008",135,"USCGeocoder",62.5255,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2961.58284177515","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1803293715705,-117.326746855471,"Exact","","","","","","","","","","","","","",""
"13157","645 Carlsbad Village Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Carlsbad","San Diego","6/30/1950","2238","0","Bank Of America, National Association","Carlsbad Village Branch","1713","6/10/2021","11","CA","6073","California","196488","92008",136,"USCGeocoder",62.5176,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.160113,-117.3471635,"Exact","","","","","","","","","","","","","",""
"13158","7700 El Camino Real","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Carlsbad","San Diego","7/2/1973","2238","0","Bank Of America, National Association","La Costa Branch","2049","6/10/2021","11","CA","6073","California","196922","92009",137,"USCGeocoder",15.6211,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","6975.54371808935","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1052013697432,-117.266902308268,"Exact","","","","","","","","","","","","","",""
"13159","2704 Loker Avenue West","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Carlsbad","San Diego","11/15/2006","2238","0","Bank Of America, National Association","Palomar Airport Road Branch","8881","6/10/2021","11","CA","6073","California","458055","92010",138,"USCGeocoder",109.3693,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1122.7359643064","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1303207548157,-117.24841224102,"Exact","","","","","","","","","","","","","",""
"13160","648 Palomar Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Chula Vista","San Diego","3/1/2021","2238","0","Bank Of America, National Association","Palomar And Broadway Branch","9952","6/10/2021","11","CA","6073","California","632119","91911",139,"USCGeocoder",125.0344,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2855.36088722805","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6038959620927,-117.08456906278,"Exact","","","","","","","","","","","","","",""
"13161","1735 Eastlake Parkway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Chula Vista","San Diego","6/25/2008","2238","0","Bank Of America, National Association","Otay Ranch Branch","9013","6/10/2021","11","CA","6073","California","478384","91915",140,"USCGeocoder",187.5084,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6200391,-116.961733,"Exact","","","","","","","","","","","","","",""
"13162","801 Third Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Chula Vista","San Diego","1/5/1962","2238","0","Bank Of America, National Association","Third And K Branch","144","6/10/2021","11","CA","6073","California","197602","91911",141,"USCGeocoder",156.2644,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","8422.38802156993","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6240623697601,-117.073057170126,"Exact","","","","","","","","","","","","","",""
"13163","295 E Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Chula Vista","San Diego","2/19/1927","2238","0","Bank Of America, National Association","Chula Vista Main Branch","143","6/10/2021","11","CA","6073","California","197601","91910",142,"USCGeocoder",125.0139,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6451451,-117.0810785,"Exact","","","","","","","","","","","","","",""
"13164","2295 Otay Lakes Road, Suite 109","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Chula Vista","San Diego","11/24/2003","2238","0","Bank Of America, National Association","Eastlake Village Branch","6833","6/10/2021","11","CA","6073","California","424258","91915",143,"USCGeocoder",0,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","9030.34735983773","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.6482816968752,-116.965507539434,"Exact","","","","","","","","","","","","","",""
"13165","1199 Orange Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Coronado","San Diego","2/19/1927","2238","0","Bank Of America, National Association","Coronado Branch","163","6/10/2021","11","CA","6073","California","197621","92118",144,"USCGeocoder",46.8833,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6841124,-117.1785165,"Exact","","","","","","","","","","","","","",""
"13166","2930 Jamacha Rd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","El Cajon","San Diego","3/3/1999","2238","0","Bank Of America, National Association","Rancho San Diego Branch","3366","6/10/2021","11","CA","6073","California","199255","92019",145,"USCGeocoder",62.5154,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.7409356,-116.9398305,"Exact","","","","","","","","","","","","","",""
"13167","512 Fletcher Parkway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","El Cajon","San Diego","12/28/1956","2238","0","Bank Of America, National Association","El Cajon Main Branch","198","6/10/2021","11","CA","6073","California","197656","92020",146,"USCGeocoder",140.6254,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8082124,-116.9679204,"Exact","","","","","","","","","","","","","",""
"13168","845 North Second Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","El Cajon","San Diego","12/19/1974","2238","0","Bank Of America, National Association","Second And Peach Branch","1136","6/10/2021","11","CA","6073","California","198580","92021",147,"USCGeocoder",515.7009,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3045.04897924606","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.8062493621396,-116.935734,"Exact","","","","","","","","","","","","","",""
"13169","1340 Encinitas Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Encinitas","San Diego","9/15/1976","2238","0","Bank Of America, National Association","Rancho Encinitas Branch","1173","6/10/2021","11","CA","6073","California","198617","92024",148,"USCGeocoder",125.0232,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.0465563,-117.2601066,"Exact","","","","","","","","","","","","","",""
"13170","640 West Mission Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Escondido","San Diego","9/20/1995","2238","0","Bank Of America, National Association","West Mission Branch","2466","6/10/2021","11","CA","6073","California","199085","92025",149,"USCGeocoder",140.6376,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5145.93548743008","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1276141494618,-117.094462466064,"Exact","","","","","","","","","","","","","",""
"13171","1350 East Valley Parkway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Escondido","San Diego","10/18/1976","2238","0","Bank Of America, National Association","East Escondido Branch","2082","6/10/2021","11","CA","6073","California","196958","92027",150,"USCGeocoder",62.5051,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1323676,-117.0641983,"Exact","","","","","","","","","","","","","",""
"13172","220 South Escondido Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Escondido","San Diego","2/19/1927","2238","0","Bank Of America, National Association","Escondido Main Branch","212","6/10/2021","11","CA","6073","California","197670","92025",151,"USCGeocoder",140.638,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.1195153,-117.0825846,"Exact","","","","","","","","","","","","","",""
"13173","1125 S Main Ave","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","Fallbrook","San Diego","10/9/1972","2238","0","Bank Of America, National Association","Fallbrook Branch","2279","6/10/2021","11","CA","6073","California","244970","92028",152,"USCGeocoder",124.9974,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.3719366,-117.2517997,"Exact","","","","","","","","","","","","","",""
"13174","8813 Villa La Jolla Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","3510","La Jolla","San Diego","7/16/1979","2238","0","Bank Of America, National Association","La Jolla Village Square Branch","2134","6/10/2021","11","CA","6073","California","197030","92037",153,"USCGeocoder",281.2853,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8681268,-117.2319814,"Exact","","","","","","","","","","","","","",""
